Date	SLLT	STTB	TSLD	TSLX	TSLN
30/09/1991	90	120	21.93791247	21.95076956	21.92489753
30/09/1991	120	150	20.53253655	20.54463021	20.52043161
30/09/1991	150	180	19.50243209	19.5131461	19.49171504
30/09/1991	180	210	20.12601232	20.12612903	20.12590381
1/10/1991	0	0	24.56551871	20.56072227	30.003216
1/10/1991	0	5	24.61658477	26.87076991	22.4838189
1/10/1991	5	15	24.98214054	25.16712203	24.77492095
1/10/1991	15	30	25.59630371	25.66670309	25.53791098
1/10/1991	30	45	25.7581502	25.8357108	25.68386335
1/10/1991	45	60	25.21962028	25.25373034	25.18463296
1/10/1991	60	90	23.76946103	23.77248985	23.76555066
1/10/1991	90	120	21.96376237	21.97602208	21.95130797
1/10/1991	120	150	20.55719791	20.5692308	20.54514399
1/10/1991	150	180	19.52431797	19.53503037	19.51360223
1/10/1991	180	210	20.12580841	20.12589956	20.12572544
2/10/1991	0	0	25.91072512	21.31180242	31.90831329
2/10/1991	0	5	25.49689942	28.19905453	22.96903663
2/10/1991	5	15	25.12579975	25.51389242	24.85456693
2/10/1991	15	30	25.48891515	25.53642862	25.46203137
2/10/1991	30	45	25.61601865	25.68095647	25.5544668
2/10/1991	45	60	25.14732594	25.18312286	25.11135214
2/10/1991	60	90	23.7737483	23.77420081	23.77257681
2/10/1991	90	120	21.98830226	21.99984829	21.97653275
2/10/1991	120	150	20.58170355	20.59363426	20.56974115
2/10/1991	150	180	19.54619571	19.55690128	19.53548626
2/10/1991	180	210	20.12565667	20.12572228	20.12559922
3/10/1991	0	0	25.42583959	21.31070618	31.52154899
3/10/1991	0	5	25.55953289	28.09435554	23.23123629
3/10/1991	5	15	25.41581345	25.65139534	25.17549829
3/10/1991	15	30	25.46065054	25.47047419	25.45048694
3/10/1991	30	45	25.50146729	25.55211988	25.45449348
3/10/1991	45	60	25.07450467	25.10983311	25.03962069
3/10/1991	60	90	23.77286329	23.77410267	23.77095305
3/10/1991	90	120	22.01131931	22.02206999	22.00032683
3/10/1991	120	150	20.60596642	20.61775108	20.59413934
3/10/1991	150	180	19.5680532	19.57874513	19.55735666
3/10/1991	180	210	20.12555703	20.12559714	20.12552505
4/10/1991	0	0	25.04514646	21.06068288	30.47638755
4/10/1991	0	5	25.11899529	27.34334558	23.01405881
4/10/1991	5	15	25.37536288	25.61259999	25.16724205
4/10/1991	15	30	25.44973194	25.46736063	25.43493356
4/10/1991	30	45	25.41359172	25.45272272	25.37596485
4/10/1991	45	60	25.00496188	25.03817436	24.97247366
4/10/1991	60	90	23.76763131	23.77084184	23.76389255
4/10/1991	90	120	22.03267686	22.04259077	22.0225137
4/10/1991	120	150	20.6298995	20.64149738	20.61824911
4/10/1991	150	180	19.5898753	19.60054539	19.57919965
4/10/1991	180	210	20.12550936	20.12552405	20.12550262
5/10/1991	0	0	26.47795893	21.44509858	33.43851253
5/10/1991	0	5	26.00059392	29.04795463	23.1886671
5/10/1991	5	15	25.43196988	25.81960944	25.14272449
5/10/1991	15	30	25.41838717	25.43604972	25.40393687
5/10/1991	30	45	25.34126707	25.37449989	25.30939223
5/10/1991	45	60	24.94043055	24.97113238	24.91047017
5/10/1991	60	90	23.75898166	23.7637108	23.75385012
5/10/1991	90	120	22.05231895	22.0613916	22.04299862
5/10/1991	120	150	20.65342959	20.66481056	20.64198699
5/10/1991	150	180	19.61164526	19.62228518	19.60099872
5/10/1991	180	210	20.12551341	20.12553202	20.12550283
6/10/1991	0	0	22.55648261	18.08184665	28.38003919
6/10/1991	0	5	23.92389594	25.74205996	21.85474965
6/10/1991	5	15	25.3143801	25.81656559	25.03979854
6/10/1991	15	30	25.41140638	25.43448063	25.37122551
6/10/1991	30	45	25.2815307	25.30818833	25.25437481
6/10/1991	45	60	24.88108188	24.90923329	24.8537262
6/10/1991	60	90	23.74777524	23.75361612	23.7416388
6/10/1991	90	120	22.0702605	22.07851781	22.06176407
6/10/1991	120	150	20.6764598	20.68756291	20.6652889
6/10/1991	150	180	19.63334142	19.64393809	19.62273679
6/10/1991	180	210	20.12556884	20.12561246	20.12553317
7/10/1991	0	0	18.18363948	11.70507573	28.12440735
7/10/1991	0	5	20.43618475	24.15201938	16.93689606
7/10/1991	5	15	23.93795437	25.0081436	23.34824302
7/10/1991	15	30	25.22107941	25.36880877	25.03844297
7/10/1991	30	45	25.2186896	25.25317884	25.17601527
7/10/1991	45	60	24.82646714	24.85259833	24.80035332
7/10/1991	60	90	23.73471347	23.74136639	23.72783315
7/10/1991	90	120	22.08657168	22.09405961	22.07885653
7/10/1991	120	150	20.69890503	20.70970886	20.68802893
7/10/1991	150	180	19.65493609	19.66547549	19.64438738
7/10/1991	180	210	20.12567516	20.1257435	20.12561468
8/10/1991	0	0	19.44652579	11.0132334	30.96041351
8/10/1991	0	5	20.00897378	25.58387186	14.99324304
8/10/1991	5	15	22.47061959	23.28636788	21.93857965
8/10/1991	15	30	24.75395888	25.02955121	24.50909645
8/10/1991	30	45	25.11058913	25.17385194	25.03656142
8/10/1991	45	60	24.77182161	24.79923239	24.74300535
8/10/1991	60	90	23.72016343	23.72753054	23.71253533
8/10/1991	90	120	22.10135495	22.10812586	22.09436689
8/10/1991	120	150	20.72073888	20.73123981	20.7101623
8/10/1991	150	180	19.67640228	19.68687201	19.66592193
8/10/1991	180	210	20.12583168	20.12592436	20.12574676
9/10/1991	0	0	22.4535727	14.09449608	29.99888592
9/10/1991	0	5	21.95723083	26.05451746	18.12610468
9/10/1991	5	15	22.43680051	23.01421306	21.98344208
9/10/1991	15	30	24.29456346	24.50076069	24.14889866
9/10/1991	30	45	24.94660036	25.03310752	24.85727919
9/10/1991	45	60	24.7091	24.74170394	24.67454633
9/10/1991	60	90	23.70392029	23.7121988	23.69526332
9/10/1991	90	120	22.1147016	22.12078585	22.10840354
9/10/1991	120	150	20.7419579	20.75215659	20.73168065
9/10/1991	150	180	19.69771732	19.70810765	19.68731518
9/10/1991	180	210	20.12603757	20.12615413	20.12592865
10/10/1991	0	0	25.7058452	18.62372871	35.71700576
10/10/1991	0	5	24.81160273	29.98969037	20.28039574
10/10/1991	5	15	23.34287513	24.32486814	22.70203613
10/10/1991	15	30	24.0813571	24.14568884	24.04392838
10/10/1991	30	45	24.76885109	24.85351661	24.69006169
10/10/1991	45	60	24.63486416	24.6729913	24.59549588
10/10/1991	60	90	23.68532398	23.69487743	23.67530033
10/10/1991	90	120	22.12665218	22.13205156	22.1210347
10/10/1991	120	150	20.76256414	20.77246183	20.75258489
10/10/1991	150	180	19.71886424	19.7291683	19.70854724
10/10/1991	180	210	20.12629184	20.12643178	20.12615942
11/10/1991	0	0	25.7118776	18.07369916	36.82536025
11/10/1991	0	5	25.41902273	30.84632505	20.63764291
11/10/1991	5	15	24.33662304	25.0648094	23.73249518
11/10/1991	15	30	24.15800844	24.25534254	24.1016133
11/10/1991	30	45	24.62805052	24.68714222	24.57765864
11/10/1991	45	60	24.55341909	24.59378143	24.51328531
11/10/1991	60	90	23.6638347	23.67485281	23.65236172
11/10/1991	90	120	22.13719551	22.14189503	22.13227122
11/10/1991	120	150	20.7825587	20.79215489	20.77287759
11/10/1991	150	180	19.7398317	19.75004526	19.72960413
11/10/1991	180	210	20.12659347	20.12675627	20.12643806
12/10/1991	0	0	25.32416204	17.63739769	36.60081013
12/10/1991	0	5	25.21510855	30.76375	20.37639317
12/10/1991	5	15	24.71769745	25.29214394	24.12023863
12/10/1991	15	30	24.32795314	24.41849461	24.26133213
12/10/1991	30	45	24.54402678	24.5760003	24.51761488
12/10/1991	45	60	24.47329685	24.51160258	24.43626122
12/10/1991	60	90	23.63953834	23.65185461	23.6268827
12/10/1991	90	120	22.14630178	22.15029208	22.14208476
12/10/1991	120	150	20.80193857	20.8112306	20.79255803
12/10/1991	150	180	19.76061325	19.77073418	19.75047725
12/10/1991	180	210	20.12694141	20.12712657	20.12676351
13/10/1991	0	0	26.26230236	17.73080243	38.3491209
13/10/1991	0	5	25.81950528	31.96752775	20.44393756
13/10/1991	5	15	24.95188961	25.68967301	24.26291917
13/10/1991	15	30	24.47328707	24.56496718	24.42364541
13/10/1991	30	45	24.50189249	24.51683517	24.49014291
13/10/1991	45	60	24.40089718	24.43474461	24.36869875
13/10/1991	60	90	23.61314149	23.62633179	23.59976132
13/10/1991	90	120	22.1539657	22.15725939	22.1504517
13/10/1991	120	150	20.82069691	20.82968108	20.81162093
13/10/1991	150	180	19.78120611	19.79123376	19.77116229
13/10/1991	180	210	20.12733466	20.12754171	20.12713476
14/10/1991	0	0	25.38158742	17.18775116	36.79826762
14/10/1991	0	5	25.42571503	31.06635029	20.36958806
14/10/1991	5	15	25.16692591	25.68403851	24.55300692
14/10/1991	15	30	24.62290519	24.69410304	24.57100825
14/10/1991	30	45	24.48800923	24.489954	24.48663846
14/10/1991	45	60	24.33893966	24.36740094	24.31228774
14/10/1991	60	90	23.58557795	23.59918577	23.57193064
14/10/1991	90	120	22.16023195	22.16286758	22.15738988
14/10/1991	120	150	20.83883423	20.84751505	20.83005877
14/10/1991	150	180	19.80161112	19.81154694	19.79165806
14/10/1991	180	210	20.12777229	20.12800079	20.12755081
15/10/1991	0	0	24.75801403	17.0381514	35.87146407
15/10/1991	0	5	24.88452453	30.41981945	20.00872092
15/10/1991	5	15	25.01835758	25.54776004	24.42125737
15/10/1991	15	30	24.70686169	24.73481029	24.68647851
15/10/1991	30	45	24.4901967	24.49110473	24.48750717
15/10/1991	45	60	24.28822158	24.31123003	24.26673294
15/10/1991	60	90	23.5577584	23.57134957	23.54425523
15/10/1991	90	120	22.16519131	22.1672254	22.16297077
15/10/1991	120	150	20.85636173	20.86474638	20.84788033
15/10/1991	150	180	19.82183339	19.83168091	19.81196757
15/10/1991	180	210	20.12825349	20.12850308	20.1280108
16/10/1991	0	0	21.08982502	13.93404997	31.99946488
16/10/1991	0	5	22.41481864	27.38685892	18.05774026
16/10/1991	5	15	24.35379673	25.31506668	23.85703081
16/10/1991	15	30	24.67547827	24.74462174	24.59365169
16/10/1991	30	45	24.4888873	24.49241137	24.47972781
16/10/1991	45	60	24.2470625	24.26587889	24.22907335
16/10/1991	60	90	23.53044569	23.543685	23.51736969
16/10/1991	90	120	22.16896728	22.17046781	22.16730385
16/10/1991	120	150	20.87329299	20.88138867	20.86509948
16/10/1991	150	180	19.84188171	19.85164597	19.83209809
16/10/1991	180	210	20.12877761	20.12904802	20.12851399
17/10/1991	0	0	19.88840446	10.72883648	32.57013977
17/10/1991	0	5	20.80009662	27.08065682	15.20392597
17/10/1991	5	15	22.9991736	24.01239609	22.33539199
17/10/1991	15	30	24.37956882	24.58956339	24.19223414
17/10/1991	30	45	24.4510873	24.47909085	24.41086765
17/10/1991	45	60	24.21064019	24.22832919	24.19223804
17/10/1991	60	90	23.50406984	23.5168199	23.49146058
17/10/1991	90	120	22.17170095	22.17273724	22.17052447
17/10/1991	120	150	20.8896416	20.89745562	20.8817298
17/10/1991	150	180	19.86176725	19.87145412	19.85205996
17/10/1991	180	210	20.12934417	20.12963522	20.12905982
18/10/1991	0	0	21.29428846	12.13619218	33.86803649
18/10/1991	0	5	21.38449372	27.9611641	15.66351901
18/10/1991	5	15	22.42538328	23.04489259	21.69888161
18/10/1991	15	30	23.96748816	24.18592505	23.81566957
18/10/1991	30	45	24.35019712	24.4088068	24.28418216
18/10/1991	45	60	24.1701197	24.19140353	24.14698622
18/10/1991	60	90	23.47846258	23.490928	23.46600357
18/10/1991	90	120	22.17352502	22.17415017	22.17277495
18/10/1991	120	150	20.90542142	20.91296099	20.89778499
18/10/1991	150	180	19.88150214	19.8911176	19.87186517
18/10/1991	180	210	20.12995288	20.13026448	20.1296479
19/10/1991	0	0	21.86819764	13.08426205	34.34806461
19/10/1991	0	5	21.9847679	28.37272864	16.41478536
19/10/1991	5	15	22.5099382	23.16902541	21.79764667
19/10/1991	15	30	23.67295346	23.81244458	23.59336393
19/10/1991	30	45	24.21141935	24.28131392	24.14040755
19/10/1991	45	60	24.11874475	24.14591023	24.0898105
19/10/1991	60	90	23.45282035	23.46547049	23.44001988
19/10/1991	90	120	22.17453498	22.17477808	22.17417113
19/10/1991	120	150	20.92064014	20.92790648	20.91327859
19/10/1991	150	180	19.90109722	19.91064588	19.8915259
19/10/1991	180	210	20.13060361	20.13093573	20.13027804
20/10/1991	0	0	22.65323573	13.87290884	34.92699392
20/10/1991	0	5	22.554447	28.92869724	16.98471761
20/10/1991	5	15	22.68778628	23.4072747	21.96148274
20/10/1991	15	30	23.50878591	23.59308392	23.45575111
20/10/1991	30	45	24.07174401	24.13756546	24.00760354
20/10/1991	45	60	24.05644192	24.08849951	24.02328357
20/10/1991	60	90	23.42618538	23.43946539	23.41265391
20/10/1991	90	120	22.17476873	22.17481723	22.1746292
20/10/1991	120	150	20.93530002	20.94229422	20.92821235
20/10/1991	150	180	19.92056006	19.93004472	19.91105156
20/10/1991	180	210	20.1312963	20.13164893	20.13095016
21/10/1991	0	0	23.87666196	16.5836764	31.84067504
21/10/1991	0	5	23.41336484	27.7727093	19.5277722
21/10/1991	5	15	23.1127298	23.72134953	22.58767617
21/10/1991	15	30	23.46839887	23.49553657	23.44401808
21/10/1991	30	45	23.95232835	24.00517314	23.90376115
21/10/1991	45	60	23.98721279	24.02182476	23.95243287
21/10/1991	60	90	23.39790981	23.41206423	23.38347995
21/10/1991	90	120	22.17421011	22.17461781	22.17366933
21/10/1991	120	150	20.94940383	20.95612715	20.94258843
21/10/1991	150	180	19.93989451	19.94931619	19.93044783
21/10/1991	180	210	20.13203096	20.13240409	20.13166425
22/10/1991	0	0	25.84285876	18.90216513	35.51824923
22/10/1991	0	5	25.17110629	30.29826165	20.70055615
22/10/1991	5	15	23.79707099	24.64593242	23.15553195
22/10/1991	15	30	23.54590814	23.65387915	23.49894809
22/10/1991	30	45	23.86770923	23.9020424	23.84016925
22/10/1991	45	60	23.91673622	23.95094925	23.88330378
22/10/1991	60	90	23.36782813	23.38285161	23.35258452
22/10/1991	90	120	22.17281206	22.17364035	22.17184482
22/10/1991	120	150	20.9629576	20.96941388	20.95640993
22/10/1991	150	180	19.95910163	19.96846035	19.94971672
22/10/1991	180	210	20.13280754	20.13320117	20.13242028
23/10/1991	0	0	24.17908539	18.22586415	33.14932616
23/10/1991	0	5	24.38905488	28.78602615	20.55015743
23/10/1991	5	15	24.24943402	24.62086243	23.76753949
23/10/1991	15	30	23.74450213	23.83348818	23.6610044
23/10/1991	30	45	23.83011821	23.83949662	23.8248683
23/10/1991	45	60	23.85128955	23.88192465	23.82236245
23/10/1991	60	90	23.3362853	23.35192482	23.32055635
23/10/1991	90	120	22.17053229	22.17179732	22.16912899
23/10/1991	120	150	20.97596716	20.98215791	20.96968533
23/10/1991	150	180	19.97818064	19.98747564	19.96885827
23/10/1991	180	210	20.13362603	20.13404012	20.13321824
24/10/1991	0	0	25.29510016	19.36741365	34.18164016
24/10/1991	0	5	24.90235816	29.5718136	21.01828386
24/10/1991	5	15	24.28869883	24.84367489	23.75075966
24/10/1991	15	30	23.87540367	23.94914867	23.83765934
24/10/1991	30	45	23.82650321	23.82912396	23.82493625
24/10/1991	45	60	23.79604295	23.82120872	23.7725779
24/10/1991	60	90	23.3040765	23.31988262	23.28832941
24/10/1991	90	120	22.16736945	22.16906291	22.16554748
24/10/1991	120	150	20.98843457	20.99436056	20.98241805
24/10/1991	150	180	19.99712926	20.0063591	19.98787089
24/10/1991	180	210	20.13448634	20.13492087	20.13405806
25/10/1991	0	0	25.394686	20.78041374	32.33384332
25/10/1991	0	5	25.14002753	28.73928444	22.12722689
25/10/1991	5	15	24.58939837	24.99476386	24.17840338
25/10/1991	15	30	24.00932701	24.08596127	23.95380012
25/10/1991	30	45	23.8384613	23.84875742	23.8294428
25/10/1991	45	60	23.75180367	23.77165364	23.73361723
25/10/1991	60	90	23.27213107	23.28766156	23.25678316
25/10/1991	90	120	22.1633783	22.165464	22.16118122
25/10/1991	120	150	21.00036175	21.0060248	20.99460941
25/10/1991	150	180	20.01594391	20.02510654	20.00675159
25/10/1991	180	210	20.13538841	20.13584332	20.13493969
26/10/1991	0	0	26.86045916	20.811245	35.58409956
26/10/1991	0	5	26.25408322	30.85023233	22.34307895
26/10/1991	5	15	24.938137	25.62219651	24.37691647
26/10/1991	15	30	24.14962185	24.25738829	24.09013751
26/10/1991	30	45	23.86435189	23.88127437	23.84936077
26/10/1991	45	60	23.71819743	23.7329165	23.70503713
26/10/1991	60	90	23.24125413	23.25613795	23.22665429
26/10/1991	90	120	22.15866235	22.16108254	22.15615309
26/10/1991	120	150	21.01175391	21.01715838	21.00626246
26/10/1991	150	180	20.03461983	20.04371268	20.02549616
26/10/1991	180	210	20.1363321	20.13680733	20.13586301
27/10/1991	0	0	26.6970532	19.72763033	37.17803208
27/10/1991	0	5	26.44984634	31.75728841	21.93572197
27/10/1991	5	15	25.39988517	26.01328986	24.79329975
27/10/1991	15	30	24.35049057	24.47087887	24.26388562
27/10/1991	30	45	23.90769195	23.93513634	23.88226376
27/10/1991	45	60	23.69497642	23.70454918	23.68710759
27/10/1991	60	90	23.2121175	23.22604557	23.19856602
27/10/1991	90	120	22.15336032	22.15604215	22.15061524
27/10/1991	120	150	21.02262213	21.02777571	21.01738506
27/10/1991	150	180	20.05315129	20.06217138	20.04409931
27/10/1991	180	210	20.13731726	20.13781271	20.13682788
28/10/1991	0	0	26.19488035	19.76578998	35.25678785
28/10/1991	0	5	26.02268576	30.70317187	21.94879803
28/10/1991	5	15	25.50775842	25.96030527	24.97474824
28/10/1991	15	30	24.54216666	24.62581668	24.47725445
28/10/1991	30	45	23.96977199	24.00221481	23.93655409
28/10/1991	45	60	23.68273325	23.68685111	23.68023161
28/10/1991	60	90	23.18532767	23.19800637	23.17311171
28/10/1991	90	120	22.14763589	22.15049546	22.14474178
28/10/1991	120	150	21.03298478	21.03789902	21.02799181
28/10/1991	150	180	20.07153177	20.08047581	20.06255486
28/10/1991	180	210	20.13834366	20.13885921	20.13783412
29/10/1991	0	0	24.96608271	19.82783276	32.9929075
29/10/1991	0	5	25.19842498	29.19253604	21.86383631
29/10/1991	5	15	25.35280434	25.84441517	24.92868784
29/10/1991	15	30	24.65604097	24.68521605	24.63046464
29/10/1991	30	45	24.03597082	24.06482806	24.003699
29/10/1991	45	60	23.68080319	23.68255936	23.68005256
29/10/1991	60	90	23.16142727	23.17261279	23.1507553
29/10/1991	90	120	22.14167192	22.144617	22.13872233
29/10/1991	120	150	21.04286829	21.0475588	21.03810508
29/10/1991	150	180	20.08975427	20.0986188	20.08085598
29/10/1991	180	210	20.13941103	20.13994653	20.13888148
30/10/1991	0	0	23.34237466	16.87715023	32.64161617
30/10/1991	0	5	23.91587603	28.49056526	19.89237211
30/10/1991	5	15	24.73894969	25.41019044	24.24562549
30/10/1991	15	30	24.62991102	24.68966201	24.58043731
30/10/1991	30	45	24.08636531	24.09933364	24.06599917
30/10/1991	45	60	23.68609526	23.68973416	23.68267817
30/10/1991	60	90	23.14073625	23.15032404	23.13165057
30/10/1991	90	120	22.13565965	22.13859658	22.1327464
30/10/1991	120	150	21.05230733	21.05679356	21.04775555
30/10/1991	150	180	20.10781156	20.11659312	20.09899551
30/10/1991	180	210	20.14051902	20.14107427	20.13996964
31/10/1991	0	0	22.64082916	14.9437889	33.66873661
31/10/1991	0	5	23.09612131	28.69163918	18.23201154
31/10/1991	5	15	24.03642643	24.72393826	23.42238341
31/10/1991	15	30	24.4532147	24.57892754	24.35869523
31/10/1991	30	45	24.09842491	24.1027186	24.08857421
31/10/1991	45	60	23.69293978	23.69511426	23.68988713
31/10/1991	60	90	23.12317535	23.13128553	23.11547254
31/10/1991	90	120	22.1297783	22.13262347	22.12697872
31/10/1991	120	150	21.06134388	21.06564822	21.05698188
31/10/1991	150	180	20.12569655	20.1343918	20.11696621
31/10/1991	180	210	20.14166721	20.14224199	20.14109822
1/11/1991	0	0	23.03559295	16.59776611	31.5294793
1/11/1991	0	5	23.05855067	27.62138178	19.02459752
1/11/1991	5	15	23.6746544	24.19033341	23.15001243
1/11/1991	15	30	24.22976637	24.35628854	24.14225836
1/11/1991	30	45	24.06707909	24.08798429	24.04045058
1/11/1991	45	60	23.69479511	23.69542964	23.6929383
1/11/1991	60	90	23.10816032	23.11516128	23.10141271
1/11/1991	90	120	22.12416757	22.12686157	22.12153088
1/11/1991	120	150	21.07002491	21.07417106	21.0658291
1/11/1991	150	180	20.14340252	20.15200841	20.13476112
1/11/1991	180	210	20.14285511	20.14344917	20.14226677
2/11/1991	0	0	19.08838227	13.69550135	27.18399779
2/11/1991	0	5	20.56555584	24.27640103	17.1892967
2/11/1991	5	15	23.00164934	23.97909958	22.59772952
2/11/1991	15	30	23.99843353	24.14073307	23.83363526
2/11/1991	30	45	24.00598068	24.03926784	23.965107
2/11/1991	45	60	23.68766465	23.69278899	23.6808153
2/11/1991	60	90	23.09474808	23.10113492	23.08845437
2/11/1991	90	120	22.11890418	22.12142111	22.11644535
2/11/1991	120	150	21.07839861	21.08240949	21.07434553
2/11/1991	150	180	20.16092342	20.16943724	20.15237384
2/11/1991	180	210	20.14408217	20.14469522	20.14347476
3/11/1991	0	0	15.20798321	11.3154878	21.57167333
3/11/1991	0	5	17.11131574	19.99318231	14.73253021
3/11/1991	5	15	21.23878926	22.53815438	20.45522364
3/11/1991	15	30	23.53503386	23.82606455	23.20974212
3/11/1991	30	45	23.90186612	23.96307886	23.8258857
3/11/1991	45	60	23.66900964	23.68043715	23.65474732
3/11/1991	60	90	23.08190094	23.0881887	23.07551647
3/11/1991	90	120	22.11399601	22.11634311	22.11169764
3/11/1991	120	150	21.08651012	21.09040588	21.08257848
3/11/1991	150	180	20.17825398	20.18667343	20.16979867
3/11/1991	180	210	20.14534778	20.14597951	20.14472161
4/11/1991	0	0	13.34271981	9.67108416	18.99555968
4/11/1991	0	5	15.00695348	17.75155933	12.73756847
4/11/1991	5	15	19.28983232	20.3937474	18.72310246
4/11/1991	15	30	22.77488239	23.19486221	22.35718101
4/11/1991	30	45	23.7133107	23.82202846	23.58808314
4/11/1991	45	60	23.63195821	23.65399302	23.605427
4/11/1991	60	90	23.06836105	23.07523748	23.06110211
4/11/1991	90	120	22.10938291	22.11160171	22.1071903
4/11/1991	120	150	21.09439776	21.09819406	21.09057021
4/11/1991	150	180	20.19538976	20.20371292	20.18703076
4/11/1991	180	210	20.14665129	20.14730136	20.14600669
5/11/1991	0	0	13.80087312	6.834363076	23.66669392
5/11/1991	0	5	14.88516503	20.02518579	10.4683421
5/11/1991	5	15	17.98287191	18.6719638	17.42806529
5/11/1991	15	30	21.89627748	22.33988416	21.51979694
5/11/1991	30	45	23.42763813	23.58214051	23.26223183
5/11/1991	45	60	23.56673515	23.60407856	23.52388085
5/11/1991	60	90	23.05231688	23.06077182	23.04311742
5/11/1991	90	120	22.1049192	22.10709769	22.10272681
5/11/1991	120	150	21.1020892	21.105795	21.09835432
5/11/1991	150	180	20.2123271	20.22055239	20.20406608
5/11/1991	180	210	20.14799199	20.14866005	20.14732931
6/11/1991	0	0	16.32333305	7.737906826	27.77914253
6/11/1991	0	5	16.41920304	22.76364976	10.88836995
6/11/1991	5	15	17.79984924	18.63375447	17.03241945
6/11/1991	15	30	21.17413237	21.50666112	20.94727843
6/11/1991	30	45	23.08042932	23.25499074	22.90551202
6/11/1991	45	60	23.46764575	23.52180802	23.40855492
6/11/1991	60	90	23.03152572	23.04268788	23.01928891
6/11/1991	90	120	22.10034982	22.10263221	22.09799625
6/11/1991	120	150	21.10959664	21.11321166	21.10595145
6/11/1991	150	180	20.22906298	20.23718903	20.22090131
6/11/1991	180	210	20.14936916	20.15005485	20.14868877
7/11/1991	0	0	17.49645065	9.615278301	28.79119766
7/11/1991	0	5	17.59828746	23.70931445	12.41933215
7/11/1991	5	15	18.36581924	19.15731352	17.63059863
7/11/1991	15	30	20.77827752	20.94211777	20.69193135
7/11/1991	30	45	22.73800856	22.89840445	22.58526377
7/11/1991	45	60	23.33838061	23.40583632	23.26800646
7/11/1991	60	90	23.0039593	23.01871643	22.98795518
7/11/1991	90	120	22.09531463	22.09789205	22.09259964
7/11/1991	120	150	21.11691189	21.12042467	21.11336414
7/11/1991	150	180	20.24559469	20.25362019	20.23753366
7/11/1991	180	210	20.15078204	20.15148499	20.1500843
8/11/1991	0	0	15.51772865	8.144803863	25.91265563
8/11/1991	0	5	16.45100492	21.76988179	11.76786165
8/11/1991	5	15	18.40005838	19.04263961	17.80761005
8/11/1991	15	30	20.58195083	20.69241876	20.48948186
8/11/1991	30	45	22.44748656	22.57935165	22.32033912
8/11/1991	45	60	23.19070886	23.26490548	23.11549073
8/11/1991	60	90	22.96854004	22.98721691	22.94863737
8/11/1991	90	120	22.08939816	22.09247705	22.08611879
8/11/1991	120	150	21.12400368	21.12739161	21.12057253
8/11/1991	150	180	20.26191952	20.26984301	20.25396048
8/11/1991	180	210	20.15222988	20.15294969	20.15151517
9/11/1991	0	0	12.15372968	7.954411801	18.19181361
9/11/1991	0	5	13.71343909	16.62775248	11.12689904
9/11/1991	5	15	17.43286696	18.51176489	16.97443378
9/11/1991	15	30	20.29815398	20.48652136	20.07952078
9/11/1991	30	45	22.19511894	22.31525737	22.07107957
9/11/1991	45	60	23.03580586	23.11225558	22.95880698
9/11/1991	60	90	22.92533313	22.94773585	22.9018172
9/11/1991	90	120	22.08220449	22.08596945	22.07818834
9/11/1991	120	150	21.13081932	21.13405094	21.12753374
9/11/1991	150	180	20.27803434	20.28585402	20.2701789
9/11/1991	180	210	20.15371188	20.15444819	20.15298058
10/11/1991	0	0	11.56453429	4.01963356	22.39465118
10/11/1991	0	5	12.8900279	18.45117952	8.083210248
10/11/1991	5	15	16.10427461	16.92468765	15.50168842
10/11/1991	15	30	19.75902227	20.06969915	19.48717375
10/11/1991	30	45	21.92834773	22.06564061	21.78302983
10/11/1991	45	60	22.87650264	22.95549798	22.79599994
10/11/1991	60	90	22.87496614	22.9007671	22.84811576
10/11/1991	90	120	22.07340943	22.07800551	22.06852315
10/11/1991	120	150	21.13729033	21.14032864	21.1341859
10/11/1991	150	180	20.2939352	20.30164882	20.28618543
10/11/1991	180	210	20.15522727	20.15597969	20.15447977
11/11/1991	0	0	13.54436287	5.001107525	25.44612587
11/11/1991	0	5	13.84897362	20.43781989	8.274083297
11/11/1991	5	15	15.6751189	16.42534458	14.89549246
11/11/1991	15	30	19.194832	19.47736427	19.00222874
11/11/1991	30	45	21.62248839	21.77671237	21.46594941
11/11/1991	45	60	22.70826703	22.79249783	22.62211189
11/11/1991	60	90	22.81783138	22.84692554	22.78767539
11/11/1991	90	120	22.0627593	22.06830162	22.05689305
11/11/1991	120	150	21.1433389	21.14614395	21.1404548
11/11/1991	150	180	20.30961721	20.31722199	20.30197566
11/11/1991	180	210	20.15677527	20.15754341	20.15601195
12/11/1991	0	0	14.16419395	4.844296289	26.72799405
12/11/1991	0	5	14.55885386	21.34228394	8.601954527
12/11/1991	5	15	15.9161778	16.71411455	15.10017626
12/11/1991	15	30	18.82490252	18.99777698	18.72657726
12/11/1991	30	45	21.31078406	21.45951823	21.16556207
12/11/1991	45	60	22.52897485	22.61836449	22.43845557
12/11/1991	60	90	22.75391537	22.78634366	22.72043255
12/11/1991	90	120	22.05003694	22.05662833	22.04309055
12/11/1991	120	150	21.14888221	21.15141239	21.14625959
12/11/1991	150	180	20.32507433	20.33256691	20.31754412
12/11/1991	180	210	20.15835508	20.15913855	20.15757633
13/11/1991	0	0	15.01797869	6.64918962	26.88951479
13/11/1991	0	5	15.20614505	21.708247	9.729662012
13/11/1991	5	15	16.23400206	17.00475337	15.45586206
13/11/1991	15	30	18.62698709	18.72561852	18.56796565
13/11/1991	30	45	21.0302416	21.15982126	20.90636649
